Brand,Model,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Honda,City,2021,10.55,21.01,165288,Petrol,Individual,Automatic,0
Honda,City,2016,3.61,24.84,175901,Diesel,Dealer,Automatic,3
Toyota,Etios,2019,7.6,18.64,90918,Diesel,Individual,Manual,4
Maruti,Alto,2019,0.58,7.08,152587,Petrol,Individual,Automatic,0
Mahindra,Bolero,2021,6.69,15.39,171324,CNG,Individual,Automatic,1
Tata,Tiago,2017,3.39,17.55,134841,CNG,Individual,Automatic,1
Tata,Tiago,2009,0.5,13.73,75821,Diesel,Individual,Automatic,4
Mahindra,XUV500,2020,0.86,7.83,125183,CNG,Individual,Manual,2
Maruti,Alto,2022,11.52,16.47,112590,Petrol,Dealer,Manual,0
Toyota,Etios,2021,0.5,4.36,196941,Petrol,Individual,Manual,4
Honda,City,2010,0.5,8.55,21085,Diesel,Dealer,Manual,3
Hyundai,i20,2022,2.26,4.22,93901,Petrol,Individual,Automatic,1
Toyota,Innova,2011,0.5,18.43,133266,CNG,Dealer,Manual,3
Honda,City,2020,3.4,11.35,141605,CNG,Dealer,Automatic,4
Mahindra,Scorpio,2005,0.5,14.91,122923,Diesel,Individual,Manual,3
Maruti,Swift,2012,0.5,20.69,198884,CNG,Individual,Automatic,1
Toyota,Etios,2009,0.5,8.81,151431,Diesel,Individual,Automatic,0
Mahindra,Bolero,2019,9.08,24.05,189846,Diesel,Individual,Manual,1
Hyundai,Venue,2007,0.5,23.19,29798,Petrol,Dealer,Automatic,3
Toyota,Fortuner,2022,9.95,15.34,66360,Diesel,Individual,Manual,2
Toyota,Etios,2013,0.5,22.04,41078,CNG,Individual,Manual,2
Toyota,Etios,2022,0.5,3.03,196660,CNG,Individual,Manual,3
Honda,Civic,2011,0.5,8.24,51722,Petrol,Individual,Manual,0
Tata,Tiago,2007,0.5,11.29,48501,Petrol,Dealer,Manual,4
Kia,Seltos,2011,0.5,5.95,105660,Petrol,Dealer,Manual,0
Maruti,Swift,2009,0.5,9.71,92234,CNG,Individual,Automatic,1
Tata,Harrier,2013,0.5,12.72,8884,CNG,Individual,Manual,5
Hyundai,Creta,2009,0.5,11.6,8600,CNG,Dealer,Manual,1
Hyundai,i20,2013,0.5,6.81,102383,Diesel,Individual,Automatic,3
Maruti,Dzire,2021,3.08,5.97,70627,Diesel,Individual,Manual,1
Honda,Amaze,2022,11.87,20.41,165895,CNG,Dealer,Automatic,4
Kia,Sonet,2013,0.5,7.23,95901,CNG,Dealer,Automatic,3
Toyota,Innova,2021,7.81,13.1,93396,CNG,Dealer,Automatic,1
Hyundai,Verna,2022,8.33,16.04,199641,CNG,Dealer,Automatic,2
Kia,Sonet,2015,2.21,23.47,113145,CNG,Individual,Automatic,3
Honda,City,2022,10.17,16.59,17376,CNG,Individual,Manual,4
Hyundai,Verna,2014,0.71,22.78,75231,Petrol,Dealer,Manual,1
Honda,City,2020,11.4,24.36,136681,Petrol,Dealer,Manual,2
Tata,Nexon,2017,2.78,12.42,111769,CNG,Dealer,Automatic,3
Mahindra,XUV500,2017,1.35,12.88,130997,Petrol,Dealer,Manual,1
Maruti,Alto,2015,1.0,24.26,116453,CNG,Individual,Automatic,5
Tata,Tiago,2018,8.55,22.52,78547,Petrol,Dealer,Manual,2
Maruti,Dzire,2005,0.5,20.03,160654,Diesel,Dealer,Automatic,3
Maruti,Alto,2012,0.5,23.93,44118,CNG,Dealer,Automatic,1
Maruti,Dzire,2012,0.5,15.92,126236,Petrol,Dealer,Automatic,3
Mahindra,XUV500,2014,2.44,17.53,80439,Diesel,Individual,Automatic,0
Toyota,Etios,2009,0.5,20.44,151326,Petrol,Dealer,Automatic,1
Honda,Civic,2017,5.76,22.21,140772,CNG,Dealer,Automatic,1
Tata,Harrier,2020,1.75,6.36,91831,Diesel,Individual,Automatic,5
Honda,Amaze,2011,0.5,17.83,198192,CNG,Individual,Manual,5
Mahindra,Bolero,2008,0.5,18.15,36982,Petrol,Dealer,Automatic,3
Maruti,Dzire,2018,0.5,3.75,118468,Diesel,Dealer,Manual,1
Maruti,Swift,2014,0.5,6.91,131475,CNG,Individual,Manual,2
Kia,Sonet,2013,0.5,15.65,167058,Petrol,Individual,Manual,5
Hyundai,Venue,2023,16.99,22.27,69256,CNG,Dealer,Manual,2
Honda,Amaze,2011,0.5,15.52,52659,Petrol,Dealer,Automatic,3
Hyundai,Creta,2024,15.25,19.64,105942,CNG,Dealer,Automatic,5
Honda,Civic,2020,8.96,18.75,120233,CNG,Dealer,Automatic,1
Hyundai,i20,2008,0.5,16.58,153251,CNG,Dealer,Automatic,1
Hyundai,Creta,2020,0.69,5.04,138456,Petrol,Individual,Automatic,2
Hyundai,Verna,2010,0.5,22.96,16960,Diesel,Dealer,Automatic,2
Tata,Nexon,2016,0.5,7.87,198570,CNG,Dealer,Manual,3
Honda,Amaze,2006,0.5,20.64,93150,Petrol,Individual,Manual,5
Kia,Sonet,2016,1.64,8.87,91704,Petrol,Individual,Automatic,1
Tata,Nexon,2009,0.5,21.3,56704,Diesel,Dealer,Manual,4
Mahindra,Bolero,2020,9.15,16.25,11265,CNG,Dealer,Automatic,5
Tata,Tiago,2017,4.11,15.65,6310,CNG,Individual,Manual,3
Honda,City,2022,15.41,22.6,99194,CNG,Individual,Automatic,0
Mahindra,Scorpio,2013,0.5,9.29,165914,CNG,Individual,Automatic,3
Mahindra,Bolero,2007,0.5,18.7,52950,CNG,Dealer,Automatic,0
Toyota,Etios,2021,7.44,16.25,166876,CNG,Dealer,Manual,2
Mahindra,XUV500,2020,5.34,14.54,128080,CNG,Individual,Automatic,1
Mahindra,Bolero,2007,0.5,10.75,174820,Petrol,Dealer,Automatic,2
Maruti,Swift,2011,0.5,5.52,116233,Petrol,Individual,Automatic,1
Toyota,Innova,2014,0.5,16.55,146704,Diesel,Individual,Automatic,5
Tata,Tiago,2024,17.06,18.69,133845,Diesel,Dealer,Automatic,0
Tata,Nexon,2005,0.5,15.35,155291,Diesel,Dealer,Automatic,5
Mahindra,Bolero,2014,1.02,7.74,24387,Diesel,Dealer,Automatic,2
Maruti,Dzire,2017,7.37,18.1,19115,Petrol,Individual,Automatic,0
Mahindra,Bolero,2016,1.7,20.79,156728,Petrol,Dealer,Manual,5
Kia,Sonet,2022,10.19,14.25,64404,CNG,Dealer,Manual,1
Toyota,Etios,2014,0.5,18.62,108977,CNG,Dealer,Manual,1
Mahindra,XUV500,2023,18.55,24.82,93643,Diesel,Individual,Manual,2
Toyota,Innova,2008,0.5,20.31,69205,CNG,Individual,Automatic,2
Maruti,Swift,2024,3.9,6.64,162226,Petrol,Dealer,Automatic,1
Tata,Tiago,2009,0.5,15.23,167721,Diesel,Dealer,Automatic,2
Maruti,Swift,2009,0.5,4.69,42161,CNG,Dealer,Automatic,0
Maruti,Alto,2018,4.31,19.65,184505,Petrol,Individual,Manual,1
Kia,Sonet,2022,1.24,5.7,150649,Petrol,Dealer,Manual,2
Toyota,Etios,2024,10.07,14.29,160497,Diesel,Dealer,Manual,3
Maruti,Alto,2016,3.32,18.1,13949,Diesel,Individual,Manual,4
Maruti,Baleno,2021,3.97,7.99,53472,Petrol,Dealer,Manual,3
Maruti,Swift,2020,0.5,6.32,160168,CNG,Dealer,Manual,5
Toyota,Etios,2014,0.5,21.42,21556,CNG,Individual,Automatic,5
Kia,Seltos,2021,11.64,21.34,144314,Diesel,Individual,Automatic,3
Hyundai,Venue,2018,9.7,23.72,92149,CNG,Dealer,Automatic,0
Honda,Amaze,2021,1.2,5.75,85070,CNG,Dealer,Manual,5
Hyundai,Creta,2021,6.99,13.55,126722,Diesel,Individual,Automatic,0
Maruti,Dzire,2022,0.5,3.02,77494,Diesel,Individual,Manual,4
Tata,Tiago,2022,5.9,11.98,134671,Petrol,Individual,Automatic,3
Tata,Tiago,2017,5.01,14.81,48003,Petrol,Dealer,Automatic,3
Tata,Harrier,2016,0.5,7.28,199723,Petrol,Individual,Manual,3
Maruti,Alto,2010,0.5,14.06,174535,Petrol,Individual,Manual,1
Honda,Civic,2022,8.46,13.29,31281,CNG,Individual,Manual,5
Kia,Sonet,2008,0.5,4.82,166183,Petrol,Individual,Manual,3
Toyota,Etios,2020,3.38,9.13,38791,Diesel,Dealer,Automatic,5
Honda,Amaze,2014,0.5,19.74,136118,CNG,Individual,Automatic,0
Toyota,Innova,2006,0.5,14.85,151192,Diesel,Dealer,Automatic,0
Mahindra,Scorpio,2005,0.5,11.37,50149,Diesel,Individual,Automatic,5
Tata,Nexon,2014,0.5,3.11,45493,Petrol,Dealer,Manual,2
Mahindra,Bolero,2015,2.42,17.05,113516,CNG,Individual,Automatic,0
Toyota,Innova,2020,0.5,5.19,79119,Petrol,Individual,Manual,5
Hyundai,Verna,2023,10.62,14.24,74005,CNG,Dealer,Automatic,3
Hyundai,Creta,2014,0.5,19.87,139544,Petrol,Dealer,Automatic,4
Kia,Seltos,2021,4.06,9.78,82534,Diesel,Dealer,Manual,5
Honda,City,2005,0.5,8.0,166040,Petrol,Individual,Automatic,3
Tata,Nexon,2009,0.5,19.05,78837,CNG,Dealer,Manual,5
Hyundai,Venue,2010,0.5,20.88,54123,Petrol,Dealer,Automatic,1
Maruti,Swift,2018,4.19,13.12,54474,Petrol,Individual,Automatic,5
Maruti,Dzire,2021,2.87,9.77,197907,CNG,Individual,Automatic,2
Hyundai,Venue,2019,10.95,22.83,105450,Petrol,Dealer,Automatic,1
Honda,City,2020,1.26,8.1,169378,Diesel,Individual,Manual,0
Tata,Tiago,2012,0.5,12.28,160036,Diesel,Individual,Automatic,0
Honda,Civic,2008,0.5,14.94,181954,Diesel,Individual,Manual,0
Honda,Amaze,2014,0.5,7.09,107615,Petrol,Individual,Automatic,4
Hyundai,Creta,2013,0.5,12.95,130890,Petrol,Dealer,Manual,5
Hyundai,Venue,2006,0.5,24.71,143810,Petrol,Individual,Manual,5
Toyota,Innova,2017,5.22,18.89,33969,Petrol,Individual,Manual,5
Kia,Sonet,2017,3.87,15.55,58868,Diesel,Dealer,Manual,5
Maruti,Alto,2007,0.5,21.95,91865,Diesel,Individual,Automatic,4
Maruti,Dzire,2017,0.5,4.03,17049,CNG,Dealer,Automatic,5
Mahindra,XUV500,2016,3.79,21.69,114286,CNG,Individual,Automatic,1
Hyundai,Creta,2007,0.5,3.05,21374,Diesel,Individual,Automatic,2
Mahindra,XUV500,2010,0.5,13.07,100268,Petrol,Individual,Manual,2
Mahindra,Bolero,2019,2.38,7.48,58814,CNG,Individual,Manual,0
Honda,City,2014,0.5,6.5,62065,CNG,Dealer,Automatic,4
Maruti,Swift,2014,0.5,6.22,146974,CNG,Dealer,Automatic,0
Honda,Amaze,2007,0.5,23.96,122188,CNG,Dealer,Automatic,2
Toyota,Fortuner,2015,1.05,23.9,182120,CNG,Individual,Automatic,4
Tata,Tiago,2010,0.5,11.58,189316,CNG,Dealer,Automatic,1
Honda,Civic,2021,8.79,14.23,27999,Petrol,Dealer,Automatic,4
Kia,Sonet,2017,1.19,8.21,44975,Petrol,Dealer,Manual,3
Honda,Civic,2020,12.73,23.15,34068,Diesel,Individual,Manual,0
Tata,Tiago,2008,0.5,4.16,175393,Petrol,Individual,Automatic,2
Maruti,Dzire,2015,1.88,15.25,46012,CNG,Dealer,Automatic,3
Kia,Seltos,2017,6.52,17.73,6605,Diesel,Dealer,Automatic,4
Kia,Seltos,2019,8.28,13.84,39927,Petrol,Dealer,Automatic,0
Toyota,Etios,2008,0.5,8.17,7591,Petrol,Dealer,Manual,0
Mahindra,XUV500,2019,8.29,23.22,163585,Diesel,Individual,Automatic,2
Kia,Seltos,2009,0.5,10.56,9765,Diesel,Dealer,Automatic,3
Mahindra,Bolero,2016,0.5,4.12,192010,CNG,Individual,Manual,2
Mahindra,Scorpio,2012,0.5,6.15,134875,Diesel,Dealer,Automatic,1
Mahindra,XUV500,2024,14.17,18.38,33276,CNG,Individual,Manual,5
Honda,Civic,2010,0.5,13.63,26306,CNG,Dealer,Automatic,1
Honda,City,2022,5.39,8.69,74677,Diesel,Dealer,Manual,3
Toyota,Fortuner,2006,0.5,24.8,72238,Petrol,Dealer,Automatic,3
Maruti,Swift,2012,0.5,19.44,182784,Petrol,Dealer,Automatic,3
Kia,Seltos,2012,0.5,11.22,131660,CNG,Individual,Automatic,2
Toyota,Innova,2017,0.5,5.25,21393,CNG,Individual,Manual,2
Toyota,Fortuner,2009,0.5,3.2,108628,CNG,Dealer,Manual,0
Hyundai,Verna,2018,2.78,12.24,73506,CNG,Dealer,Manual,5
Hyundai,Creta,2014,0.64,24.72,75709,CNG,Dealer,Manual,4
Mahindra,Bolero,2018,1.07,5.6,72087,Diesel,Individual,Automatic,4
Tata,Tiago,2012,0.5,5.2,116454,Diesel,Individual,Manual,3
Maruti,Dzire,2020,0.5,3.87,140083,Petrol,Dealer,Automatic,0
Toyota,Innova,2022,4.7,11.49,153811,CNG,Dealer,Manual,3
Kia,Seltos,2015,0.5,8.66,98495,Diesel,Dealer,Manual,4
Toyota,Innova,2017,1.97,15.91,156101,Petrol,Dealer,Automatic,4
Hyundai,i20,2020,8.27,22.75,190381,Petrol,Individual,Manual,5
Mahindra,Scorpio,2013,0.5,13.46,74261,Petrol,Dealer,Manual,1
Hyundai,Verna,2016,1.21,7.73,35932,Petrol,Individual,Automatic,1
Tata,Harrier,2015,0.71,7.35,60823,Petrol,Dealer,Automatic,1
Hyundai,i20,2008,0.5,21.48,70708,CNG,Dealer,Manual,0
Toyota,Etios,2005,0.5,5.24,85591,CNG,Dealer,Manual,2
Honda,Amaze,2012,0.5,14.42,125220,Petrol,Individual,Automatic,2
Hyundai,Creta,2017,2.73,11.24,13562,CNG,Individual,Manual,0
Hyundai,i20,2007,0.5,11.09,120753,Diesel,Individual,Manual,2
Maruti,Swift,2009,0.5,19.71,108763,Diesel,Individual,Automatic,4
Toyota,Fortuner,2017,0.5,7.26,129673,Diesel,Individual,Manual,1
Toyota,Innova,2015,2.22,24.1,64394,CNG,Individual,Manual,3
Maruti,Dzire,2006,0.5,24.39,54687,Petrol,Dealer,Automatic,5
Maruti,Alto,2021,11.29,21.36,159813,CNG,Dealer,Manual,0
Maruti,Swift,2006,0.5,8.1,137165,CNG,Dealer,Manual,2
Kia,Seltos,2022,8.67,14.4,128020,Diesel,Dealer,Automatic,3
Toyota,Etios,2007,0.5,6.63,189841,CNG,Dealer,Automatic,1
Hyundai,Creta,2011,0.5,10.04,25936,Petrol,Dealer,Manual,5
Mahindra,XUV500,2017,4.34,16.46,13118,Petrol,Individual,Manual,0
Mahindra,Scorpio,2007,0.5,9.42,164030,Diesel,Dealer,Automatic,0
Mahindra,Bolero,2022,13.61,18.07,27685,Petrol,Dealer,Automatic,3
Toyota,Innova,2007,0.5,8.51,60649,CNG,Dealer,Automatic,5
Honda,Amaze,2016,2.6,17.23,104552,Diesel,Dealer,Manual,3
Toyota,Innova,2023,4.56,5.67,19790,Diesel,Dealer,Automatic,4
Tata,Harrier,2014,1.24,11.4,16188,CNG,Dealer,Automatic,2
Hyundai,i20,2022,6.17,9.67,58484,Diesel,Dealer,Manual,3
Kia,Seltos,2019,3.17,12.94,163331,CNG,Individual,Automatic,4
Hyundai,Verna,2013,0.5,12.02,56307,Petrol,Dealer,Automatic,3
Hyundai,Creta,2013,0.5,19.87,183104,Diesel,Individual,Automatic,4
Hyundai,i20,2007,0.5,14.28,44199,CNG,Individual,Automatic,2
Mahindra,XUV500,2008,0.5,12.05,141983,CNG,Individual,Automatic,2
Honda,Civic,2016,1.09,14.32,190448,Diesel,Dealer,Manual,1
Toyota,Etios,2021,3.74,3.81,44664,Diesel,Dealer,Manual,0
Kia,Sonet,2019,0.5,4.54,158597,CNG,Dealer,Automatic,3
Toyota,Fortuner,2005,0.5,16.71,106011,Petrol,Individual,Automatic,4
Kia,Seltos,2008,0.5,3.07,97307,Diesel,Individual,Automatic,5
Hyundai,Venue,2016,2.11,11.62,14488,CNG,Individual,Automatic,3
Tata,Harrier,2006,0.5,20.93,191846,Diesel,Individual,Automatic,3
Hyundai,i20,2014,0.5,17.58,192873,CNG,Individual,Manual,0
Kia,Seltos,2014,0.5,4.27,61980,Petrol,Dealer,Automatic,4
Mahindra,Scorpio,2005,0.5,13.48,5798,Petrol,Dealer,Automatic,4
Hyundai,Venue,2014,0.75,13.31,40663,Diesel,Dealer,Manual,4
Kia,Seltos,2006,0.5,15.05,149411,CNG,Individual,Automatic,4
Maruti,Alto,2009,0.5,9.41,157277,Diesel,Dealer,Manual,5
Maruti,Alto,2020,6.59,10.24,24353,Diesel,Dealer,Automatic,2
Kia,Seltos,2008,0.5,4.28,33656,Diesel,Dealer,Automatic,2
Tata,Harrier,2019,3.16,6.55,34524,Diesel,Dealer,Manual,2
Mahindra,Bolero,2018,4.08,9.98,33384,CNG,Individual,Automatic,1
Toyota,Fortuner,2006,0.5,14.84,182133,Diesel,Dealer,Manual,4
Mahindra,Bolero,2021,14.95,23.25,42640,Petrol,Individual,Manual,0
Hyundai,Venue,2016,0.56,9.75,63415,Diesel,Individual,Manual,4
Maruti,Dzire,2022,14.65,21.3,90057,Petrol,Dealer,Automatic,1
Maruti,Alto,2009,0.5,18.07,178076,CNG,Individual,Automatic,0
Honda,Amaze,2006,0.5,18.32,39735,Petrol,Dealer,Automatic,4
Mahindra,Scorpio,2015,0.5,8.5,186542,Diesel,Dealer,Manual,1
Honda,Civic,2019,6.68,16.08,153286,Diesel,Dealer,Manual,1
Kia,Sonet,2015,3.44,23.46,33601,Diesel,Individual,Manual,1
Kia,Seltos,2012,0.5,12.49,156285,CNG,Dealer,Manual,2
Kia,Seltos,2009,0.5,16.25,180894,Diesel,Dealer,Manual,2
Kia,Seltos,2007,0.5,10.91,47524,Diesel,Dealer,Manual,2
Toyota,Fortuner,2020,4.02,8.23,35577,Diesel,Dealer,Manual,5
Hyundai,Verna,2007,0.5,16.76,185702,Diesel,Dealer,Automatic,3
Mahindra,Bolero,2021,1.38,3.7,22135,Petrol,Dealer,Automatic,4
Honda,Civic,2012,0.5,3.21,80500,Diesel,Individual,Manual,2
Toyota,Innova,2018,1.3,11.88,176847,CNG,Dealer,Manual,2
Kia,Sonet,2014,0.5,11.97,117404,CNG,Individual,Automatic,1
Maruti,Dzire,2021,7.49,11.41,95821,Diesel,Dealer,Manual,0
Honda,Amaze,2013,0.64,13.65,80468,Petrol,Dealer,Automatic,0
Hyundai,Creta,2008,0.5,20.52,85321,Petrol,Individual,Manual,3
Maruti,Swift,2012,0.5,7.51,101056,CNG,Dealer,Manual,5
Hyundai,i20,2009,0.5,9.26,134544,Diesel,Dealer,Automatic,5
Tata,Tiago,2019,0.5,6.26,104891,Diesel,Dealer,Manual,5
Maruti,Dzire,2018,7.97,24.54,97369,CNG,Dealer,Manual,3
Mahindra,Scorpio,2022,4.19,9.0,46636,CNG,Dealer,Manual,4
Mahindra,Bolero,2019,13.15,24.87,39778,Diesel,Dealer,Automatic,4
Hyundai,Venue,2021,7.56,15.33,86785,Petrol,Individual,Manual,4
Toyota,Etios,2019,1.4,5.27,90021,CNG,Dealer,Automatic,2
Maruti,Alto,2023,14.6,21.13,82384,CNG,Individual,Manual,2
Kia,Sonet,2006,0.5,24.41,111990,Diesel,Individual,Manual,2
Kia,Sonet,2009,0.5,19.86,182125,Diesel,Individual,Manual,0
Mahindra,XUV500,2014,0.73,10.62,62804,Diesel,Individual,Manual,0
Mahindra,Scorpio,2009,0.5,11.57,115908,CNG,Dealer,Automatic,5
Kia,Seltos,2023,2.28,4.45,117246,Diesel,Individual,Automatic,3
Tata,Nexon,2017,3.44,18.31,157832,Petrol,Individual,Automatic,4
Maruti,Alto,2008,0.5,24.26,198750,Petrol,Dealer,Manual,4
Maruti,Dzire,2021,5.79,12.01,113030,Diesel,Individual,Manual,1
Toyota,Fortuner,2024,7.58,11.43,80136,Petrol,Individual,Manual,4
Maruti,Dzire,2011,0.5,5.52,119881,Diesel,Dealer,Automatic,5
Tata,Harrier,2015,2.89,9.81,18583,CNG,Dealer,Automatic,1
Hyundai,Verna,2007,0.5,19.54,133749,CNG,Individual,Automatic,0
Hyundai,Creta,2007,0.5,14.59,95893,CNG,Dealer,Manual,5
Tata,Nexon,2010,0.5,16.06,13066,Petrol,Dealer,Manual,0
Maruti,Alto,2020,11.48,22.97,157043,CNG,Dealer,Automatic,2
Hyundai,i20,2013,0.5,17.89,43774,Diesel,Individual,Manual,5
Kia,Seltos,2011,0.5,8.56,161685,Diesel,Individual,Manual,5
Hyundai,Verna,2006,0.5,23.96,83680,CNG,Individual,Manual,5
Maruti,Dzire,2010,0.5,19.32,179977,Petrol,Individual,Automatic,4
Honda,Amaze,2012,0.5,10.84,130941,CNG,Individual,Automatic,4
Tata,Harrier,2007,0.5,7.86,53076,Petrol,Dealer,Automatic,0
Kia,Seltos,2019,7.05,19.02,128442,CNG,Dealer,Manual,0
Toyota,Fortuner,2006,0.5,15.32,144432,Diesel,Dealer,Manual,3
Kia,Sonet,2013,0.5,19.25,16184,Diesel,Individual,Manual,3
Mahindra,Bolero,2015,2.41,9.32,10743,Diesel,Dealer,Manual,2
Mahindra,XUV500,2014,0.5,13.38,193474,Diesel,Individual,Automatic,0
Maruti,Alto,2011,0.5,24.41,163390,CNG,Individual,Manual,5
Kia,Seltos,2007,0.5,22.25,77703,CNG,Individual,Manual,5
Mahindra,XUV500,2019,10.73,24.35,125580,Diesel,Individual,Automatic,2
Tata,Harrier,2012,0.5,9.56,129969,Petrol,Dealer,Automatic,3
Hyundai,i20,2015,1.51,22.92,61944,CNG,Individual,Manual,4
Toyota,Etios,2009,0.5,16.92,96360,Diesel,Individual,Automatic,5
Toyota,Innova,2023,10.02,13.46,80703,Diesel,Dealer,Automatic,4
Maruti,Alto,2017,2.31,4.15,5854,Petrol,Dealer,Manual,0
Maruti,Alto,2011,0.5,8.63,165287,Diesel,Dealer,Manual,1
Honda,City,2010,0.5,8.7,40204,Diesel,Individual,Manual,4
Toyota,Fortuner,2012,0.5,5.25,190496,CNG,Individual,Manual,5
Kia,Sonet,2021,1.96,5.72,106548,Diesel,Dealer,Manual,1
Honda,Civic,2024,15.48,18.26,12292,Petrol,Dealer,Manual,4
Hyundai,Creta,2010,0.5,19.49,181743,Petrol,Dealer,Automatic,0
Tata,Harrier,2007,0.5,8.59,16476,Petrol,Individual,Manual,3
Tata,Nexon,2012,0.5,18.23,28165,Petrol,Dealer,Manual,5
Mahindra,XUV500,2016,1.77,10.62,115234,Diesel,Dealer,Automatic,4
Tata,Harrier,2013,0.5,9.77,23242,CNG,Individual,Automatic,1
Maruti,Dzire,2011,0.5,10.88,82707,Petrol,Individual,Automatic,3
Honda,Amaze,2008,0.5,21.91,155368,CNG,Dealer,Manual,2
Kia,Sonet,2021,11.67,17.43,17751,CNG,Dealer,Manual,2
Mahindra,XUV500,2007,0.5,24.87,177941,Petrol,Dealer,Manual,4
Toyota,Etios,2006,0.5,20.77,14596,CNG,Individual,Manual,4
Maruti,Swift,2018,7.98,19.7,66051,CNG,Dealer,Manual,0
Maruti,Swift,2011,0.5,4.95,194735,Petrol,Individual,Automatic,2
Kia,Seltos,2018,5.2,20.59,174958,Diesel,Individual,Automatic,5
Toyota,Etios,2008,0.5,7.79,160264,Diesel,Individual,Automatic,3
Toyota,Fortuner,2007,0.5,12.72,32047,Diesel,Dealer,Manual,4
Tata,Tiago,2021,4.02,6.45,7491,CNG,Dealer,Automatic,4
Hyundai,Verna,2011,0.5,23.05,41272,CNG,Individual,Manual,0
Toyota,Fortuner,2015,1.39,22.33,86257,Petrol,Individual,Manual,4
Honda,City,2021,7.5,18.6,148337,Petrol,Individual,Manual,3
Toyota,Etios,2015,0.5,3.61,144601,CNG,Dealer,Manual,1
Kia,Seltos,2024,14.65,16.27,41952,Petrol,Dealer,Automatic,1
Honda,Amaze,2007,0.5,20.27,56388,CNG,Individual,Manual,1
Hyundai,Creta,2006,0.5,22.82,113846,CNG,Dealer,Automatic,3
Honda,Civic,2005,0.5,13.88,174670,CNG,Individual,Manual,5
Tata,Tiago,2019,9.94,19.61,16456,Petrol,Individual,Automatic,0
Honda,City,2017,2.65,11.97,105155,Petrol,Dealer,Automatic,2
Tata,Tiago,2016,4.12,13.52,15806,Petrol,Dealer,Automatic,1
Honda,City,2011,0.5,21.59,143873,Diesel,Dealer,Automatic,3
Hyundai,Venue,2021,2.61,8.5,126648,CNG,Individual,Automatic,4
Hyundai,i20,2022,4.49,7.2,82398,Petrol,Individual,Manual,0
Maruti,Alto,2019,9.28,21.11,45242,CNG,Dealer,Manual,5
Tata,Harrier,2013,0.5,7.35,86700,Petrol,Individual,Automatic,4
Hyundai,Venue,2023,4.84,11.26,181328,Diesel,Individual,Manual,2
Kia,Seltos,2005,0.5,14.34,129207,CNG,Dealer,Manual,4
Toyota,Innova,2016,0.5,4.87,68008,Petrol,Individual,Automatic,4
Hyundai,Verna,2009,0.5,16.01,98931,CNG,Individual,Manual,3
Honda,City,2007,0.5,22.29,13619,Diesel,Individual,Manual,1
Honda,Civic,2008,0.5,17.29,18245,Petrol,Dealer,Automatic,5
Toyota,Fortuner,2011,0.5,11.82,132713,CNG,Individual,Manual,4
Maruti,Baleno,2006,0.5,7.66,115872,Diesel,Individual,Manual,1
Tata,Harrier,2016,3.33,17.13,125330,Diesel,Individual,Automatic,0
Maruti,Alto,2005,0.5,6.07,180436,Petrol,Individual,Automatic,0
Mahindra,XUV500,2005,0.5,12.61,182315,Diesel,Individual,Manual,0
Maruti,Dzire,2016,2.95,17.36,138570,Petrol,Dealer,Manual,1
Maruti,Alto,2007,0.5,17.06,18426,Petrol,Individual,Manual,3
Mahindra,XUV500,2008,0.5,4.26,59318,Petrol,Dealer,Automatic,3
Kia,Sonet,2013,0.5,11.43,132309,CNG,Dealer,Manual,5
Kia,Sonet,2009,0.5,7.77,191372,CNG,Dealer,Manual,2
Kia,Seltos,2020,13.84,23.14,46936,Diesel,Dealer,Automatic,3
Kia,Sonet,2019,6.46,21.16,175232,CNG,Dealer,Manual,3
Kia,Sonet,2016,1.54,8.22,59851,Diesel,Dealer,Manual,0
Honda,Civic,2017,3.69,10.8,53471,Petrol,Individual,Automatic,1
Mahindra,Bolero,2022,14.68,23.39,155267,Petrol,Dealer,Automatic,0
Hyundai,Venue,2015,1.1,10.18,91249,CNG,Dealer,Automatic,3
Tata,Tiago,2022,1.03,3.31,168201,Diesel,Individual,Automatic,2
Toyota,Etios,2011,0.5,20.21,114287,Petrol,Dealer,Manual,0
Toyota,Etios,2023,19.32,20.6,7531,Diesel,Dealer,Automatic,0
Tata,Tiago,2016,0.5,4.24,6150,CNG,Individual,Manual,4
Kia,Sonet,2021,12.21,21.14,155457,Diesel,Dealer,Automatic,3
Tata,Nexon,2011,0.5,12.71,14714,CNG,Dealer,Manual,0
Maruti,Baleno,2014,0.5,17.91,163603,CNG,Individual,Automatic,3
Tata,Tiago,2011,0.5,18.34,52081,Diesel,Individual,Manual,0
Kia,Sonet,2016,0.5,3.82,91736,Diesel,Individual,Automatic,5
Maruti,Baleno,2015,0.5,4.88,159970,Diesel,Individual,Manual,5
Honda,City,2019,0.75,4.61,51072,Petrol,Individual,Automatic,0
Tata,Nexon,2005,0.5,5.69,71787,CNG,Dealer,Automatic,4
Hyundai,i20,2021,12.63,18.43,47174,Diesel,Individual,Automatic,0
Maruti,Alto,2007,0.5,19.6,50875,Petrol,Individual,Manual,5
Toyota,Etios,2015,0.69,6.37,108204,Diesel,Dealer,Automatic,3
Hyundai,Verna,2016,0.5,8.95,156254,Petrol,Individual,Automatic,4
Hyundai,Venue,2009,0.5,19.93,78507,CNG,Individual,Automatic,5
Kia,Sonet,2022,5.67,9.52,18089,CNG,Individual,Manual,1
